"","cent.Species","cent.Camr_Nm","cent.Latitud","cent.Longitd","na.rm"
"8964","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8965","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8966","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8967","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8968","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8969","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8970","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8971","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8972","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8973","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8974","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8975","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8976","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8977","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8978","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8979","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8980","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8981","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8982","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8983","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8984","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8985","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8986","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8987","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8988","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8989","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8990","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8991","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8992","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8993","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8994","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8995","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8996","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8997","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8998","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8999","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9000","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9001","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9002","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9003","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9004","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9005","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9006","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9007","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"9008","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9009","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9010","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9011","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9012","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9013","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9014","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9015","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9016","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9017","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9018","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9019","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9020","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9021","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9022","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9023","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9024","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9025","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9026","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9027","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"9028","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9029","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"9030","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9031","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9032","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9033","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9034","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9035","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9036","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9037","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9038","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9039","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9040","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9041","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9042","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9043","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9044","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9045","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9046","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9047","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9048","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9049","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9050","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9051","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9052","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9053","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9054","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9055","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9056","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9057","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9058","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9059","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9060","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9061","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9062","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9063","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9064","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9065","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9066","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9067","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9068","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9069","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9070","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9071","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9072","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9073","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9074","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9075","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9076","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9077","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"9078","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9079","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9080","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9081","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9082","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9083","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9084","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9085","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9086","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9087","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9088","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9089","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9090","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9091","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9092","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9093","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9094","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9095","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9096","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9097","Dasypus novemcitus","C9-10R",9.463,-83.5013,TRUE
"9098","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9099","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9100","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9101","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9102","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9103","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9104","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9105","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9106","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9107","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"9108","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9109","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9110","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9111","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9112","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9113","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9114","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9115","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9116","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9117","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9118","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9119","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9120","Dasypus novemcitus","C9-10R",9.463,-83.5013,TRUE
"9121","Dasypus novemcitus","C9-10R",9.463,-83.5013,TRUE
"9122","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9123","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9124","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9125","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9126","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9127","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9128","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9129","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9130","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9131","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9132","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9133","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9134","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9135","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9136","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9137","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9138","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9139","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9140","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9141","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9142","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9143","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9144","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9145","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9146","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9147","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9148","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9149","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9150","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9151","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9152","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9153","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9154","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9155","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9156","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9157","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9158","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9159","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9160","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9161","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9162","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9163","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9164","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9165","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9166","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9167","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9168","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9169","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9170","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9171","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9172","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9173","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9174","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9175","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9176","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9177","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9178","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9179","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9180","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9181","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9182","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9183","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9184","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9185","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9186","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9187","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9188","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9189","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9190","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9191","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9192","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9193","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9194","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9195","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9196","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9197","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9198","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9199","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9200","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9201","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9202","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9203","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9204","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9205","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9206","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9207","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9208","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9209","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9210","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9211","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9212","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9213","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9214","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9215","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9216","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9217","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9218","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9219","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9220","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9221","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9222","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9223","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9224","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9225","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9226","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9227","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9228","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9229","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9230","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9231","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"9232","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9233","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9234","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9235","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9236","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9237","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9238","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9239","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9240","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9241","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9242","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9243","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9244","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9245","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9246","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9247","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9248","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9249","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9250","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9251","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9252","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9253","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9254","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9255","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9256","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9257","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9258","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9259","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"9260","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9261","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9262","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9263","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9264","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"9265","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"9266","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9267","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9268","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9269","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9270","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9271","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9272","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9273","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9274","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9275","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9276","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9277","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9278","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9279","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9280","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9281","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9282","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9283","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9284","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9285","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9286","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9287","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9288","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9289","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9290","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"9291","Didelphis marsupialis","Molina",9.3607,-83.597,TRUE
"9292","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9293","Puma concolor","Molina",9.3607,-83.597,TRUE
"9294","Nasua narica","Molina",9.3607,-83.597,TRUE
"9295","Puma concolor","Molina",9.3607,-83.597,TRUE
"9296","Puma concolor","Molina",9.3607,-83.597,TRUE
"9297","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9298","Puma concolor","Molina",9.3607,-83.597,TRUE
"9299","Puma concolor","Molina",9.3607,-83.597,TRUE
"9300","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9301","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9302","Nasua narica","Molina",9.3607,-83.597,TRUE
"9303","Puma concolor","Molina",9.3607,-83.597,TRUE
"9304","Puma concolor","Molina",9.3607,-83.597,TRUE
"9305","Nasua narica","Molina",9.3607,-83.597,TRUE
"9306","Nasua narica","Molina",9.3607,-83.597,TRUE
"9307","Puma concolor","Molina",9.3607,-83.597,TRUE
"9308","Puma concolor","Molina",9.3607,-83.597,TRUE
"9309","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9310","Nasua narica","Molina",9.3607,-83.597,TRUE
"9311","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9312","Leopardus pardalis","Molina",9.3607,-83.597,TRUE
"9313","Nasua narica","Molina",9.3607,-83.597,TRUE
"9314","Didelphis marsupialis","Molina",9.3607,-83.597,TRUE
"9315","Leopardus pardalis","Molina",9.3607,-83.597,TRUE
"9316","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9317","Nasua narica","Molina",9.3607,-83.597,TRUE
"9318","Cuniculus paca","Molina",9.3607,-83.597,TRUE
"9319","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9320","Leopardus pardalis","Molina",9.3607,-83.597,TRUE
"9321","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9322","Nasua narica","Molina",9.3607,-83.597,TRUE
"9323","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9324","Didelphis marsupialis","Molina",9.3607,-83.597,TRUE
"9325","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9326","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9327","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9328","Nasua narica","Molina",9.3607,-83.597,TRUE
"9329","Cuniculus paca","Molina",9.3607,-83.597,TRUE
"9330","Puma concolor","Molina",9.3607,-83.597,TRUE
"9331","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9332","Leopardus pardalis","Molina",9.3607,-83.597,TRUE
"9333","Puma concolor","Molina",9.3607,-83.597,TRUE
"9334","Didelphis marsupialis","Molina",9.3607,-83.597,TRUE
"9335","Nasua narica","Molina",9.3607,-83.597,TRUE
"9336","Puma concolor","Molina",9.3607,-83.597,TRUE
"9337","Leopardus pardalis","Molina",9.3607,-83.597,TRUE
"9338","Cuniculus paca","Molina",9.3607,-83.597,TRUE
"9339","Puma concolor","Molina",9.3607,-83.597,TRUE
"9340","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9341","Cuniculus paca","Molina",9.3607,-83.597,TRUE
"9342","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9343","Nasua narica","Molina",9.3607,-83.597,TRUE
"9344","Puma concolor","Molina",9.3607,-83.597,TRUE
"9345","Puma concolor","Molina",9.3607,-83.597,TRUE
"9346","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9347","Pecari tajacu","Molina",9.3607,-83.597,TRUE
"9348","Nasua narica","Molina",9.3607,-83.597,TRUE
"9349","Pecari tajacu","Molina",9.3607,-83.597,TRUE
"9350","Cuniculus paca","Molina",9.3607,-83.597,TRUE
"9351","Nasua narica","Molina",9.3607,-83.597,TRUE
"9352","Nasua narica","Molina",9.3607,-83.597,TRUE
"9353","Leopardus pardalis","Molina",9.3607,-83.597,TRUE
"9354","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9355","Tapirus bairdii","Molina",9.3607,-83.597,TRUE
"9356","Puma concolor","Molina",9.3607,-83.597,TRUE
"9357","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9358","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9359","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9360","Cuniculus paca","Molina",9.3607,-83.597,TRUE
"9361","Leopardus tigrinus oncilla","Molina",9.3607,-83.597,TRUE
"9362","Cuniculus paca","Molina",9.3607,-83.597,TRUE
"9363","Leopardus tigrinus oncilla","Molina",9.3607,-83.597,TRUE
"9364","Leopardus pardalis","Molina",9.3607,-83.597,TRUE
"9365","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9366","Cuniculus paca","Molina",9.3607,-83.597,TRUE
"9367","Puma concolor","Molina",9.3607,-83.597,TRUE
"9368","Puma concolor","Molina",9.3607,-83.597,TRUE
"9369","Nasua narica","Molina",9.3607,-83.597,TRUE
"9370","Conepatus semistriatus","Molina",9.3607,-83.597,TRUE
"9371","Nasua narica","Molina",9.3607,-83.597,TRUE
"9372","Puma concolor","Molina",9.3607,-83.597,TRUE
"9373","Dasyprocta punctata","Molina",9.3607,-83.597,TRUE
"9374","Leopardus tigrinus oncilla","Molina",9.3607,-83.597,TRUE
