"ID","Project Name","Camera Trap Name","Latitude","Longitude","Sampling Event","Photo Type","Photo Date","Photo time","Raw Name","Class","Order","Family","Genus","Species","Subspecies","Number of Animals","Person Identifying the Photo","Camera Serial Number","Camera Start Date","Camera End Date","Person setting up the Camera","Person picking up the Camera","Camera Manufacturer","Camera Model","Sequence Info","Moon Phase","Temperature","Flash","Organization Name"
"1738","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-28","19:26:11","05280007.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1739","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-28","19:26:11","05280008.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1740","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-28","19:26:12","05280009.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1741","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-28","19:26:13","05280010.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1742","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-28","19:26:13","05280011.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1743","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-29","07:18:18","05290015.JPG","","","","","","","","","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1744","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-29","07:18:19","05290016.JPG","","","","","","","","","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1745","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-30","06:15:25","05300017.JPG","","","","","","","","","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1746","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-30","12:22:08","05300019.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","tigrinus","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1747","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-02","10:50:05","06020022.JPG","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","tigrinus","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1748","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-02","19:12:38","06020024.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1749","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-02","19:12:39","06020025.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1750","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-02","19:12:40","06020026.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1751","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-02","19:12:41","06020027.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1752","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-02","19:12:41","06020028.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1753","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:53","06050036.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1754","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:53","06050037.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1755","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:54","06050038.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1756","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:55","06050039.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1757","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:55","06050040.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1758","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:56","06050041.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1759","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:56","06050042.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1760","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:57","06050043.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1761","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:58","06050044.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1762","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:58","06050045.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1763","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-05","14:34:59","06050046.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1764","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:22","06060048.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1765","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:23","06060049.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1766","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:23","06060050.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1767","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:24","06060051.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1768","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:25","06060052.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1769","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:26","06060053.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1770","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:27","06060054.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1771","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:27","06060055.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1772","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:28","06060056.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1773","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:28","06060057.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1774","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:29","06060058.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1775","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:30","06060059.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1776","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-06","05:30:31","06060060.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1777","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-07","18:32:08","06070066.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1778","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-22","23:15:58","06220079.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1779","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-23","04:52:16","06230080.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1780","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-23","04:52:17","06230081.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1781","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-06-23","04:52:18","06230082.JPG","","","","","","","","","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1782","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-24","19:01:09","06240088.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1783","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-28","02:32:09","06280100.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1784","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:13","06300108.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1785","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:14","06300109.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1786","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:15","06300110.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1787","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:16","06300111.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1788","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:17","06300112.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1789","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:18","06300113.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1790","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:19","06300114.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1791","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:20","06300115.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1792","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:20","06300116.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1793","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:22","06300117.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1794","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:22","06300118.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1795","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:23","06300119.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1796","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:24","06300120.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1797","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:25","06300121.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1798","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-06-30","04:41:26","06300122.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1799","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-07-01","09:48:45","07010126.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
